X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,CI_ID,CSLLEA08ID,SUBTYPE1,SUBTYPE2,TRIBAL,NUMPRE,NUMFIXSUB,NUMMOBILE,FTSWORN,FTCIV,PTSWORN,PTCIV
-118.3074785,33.8832987000001,441,1001672,GARDENA POLICE DEPARTMENT,1718 WEST 162ND STREET,GARDENA,CA,90247,3732,(310) 217-9600,LOCAL POLICE DEPARTMENT,OPEN,115,LOS ANGELES,06037,USA,33.8832987000001,-118.3074785,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13093500,-999,-999,0,0,0,0,91,24,0,30
-119.5463185,36.6078056000001,442,1001979,PARLIER POLICE DEPARTMENT,"8770 SOUTH MENDOCINO AVENUE, SUITE A",PARLIER,CA,93648,2268,(559) 646-3545,LOCAL POLICE DEPARTMENT,OPEN,20,FRESNO,06019,USA,36.6078056000001,-119.5463185,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13117510,-999,-999,0,0,0,0,15,5,2,2
-118.3548205,33.9631022,443,1001730,INGLEWOOD POLICE DEPARTMENT,1 WEST MANCHESTER BOULEVARD,INGLEWOOD,CA,90301,1750,(310) 412-5200,LOCAL POLICE DEPARTMENT,OPEN,247,LOS ANGELES,06037,USA,33.9631022,-118.3548205,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13253920,-999,-999,0,0,4,0,187,60,0,34
-118.1884445,33.979228,444,1001464,BELL POLICE DEPARTMENT,6326 PINE AVENUE,BELL,CA,90201,1221,(323) 585-1245,LOCAL POLICE DEPARTMENT,OPEN,46,LOS ANGELES,06037,USA,33.979228,-118.1884445,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10002351,13682260,-999,-999,0,0,0,0,28,18,0,5
-120.4821421,37.3073639,445,1001864,MERCED POLICE DEPARTMENT - CENTRAL STATION,611 WEST 22ND STREET,MERCED,CA,95340,3703,(209) 385-6912,LOCAL POLICE DEPARTMENT,OPEN,148,MERCED,06047,USA,37.3073639,-120.4821421,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13543750,-999,-999,0,2,0,0,105,43,6,1
-118.8327569,35.2101976000001,446,1001430,ARVIN POLICE DEPARTMENT,200 CAMPUS DRIVE,ARVIN,CA,93203,1008,(661) 854-5583,LOCAL POLICE DEPARTMENT,OPEN,23,KERN,06029,USA,35.2101976000001,-118.8327569,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13617560,-999,-999,0,0,1,0,15,8,0,0
-120.8500572,37.0609285,447,1001826,LOS BANOS POLICE DEPARTMENT,945 5TH STREET,LOS BANOS,CA,93635,4203,(209) 827-7070,LOCAL POLICE DEPARTMENT,OPEN,74,MERCED,06047,USA,37.0609285,-120.8500572,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11671190,-999,-999,0,0,0,0,48,26,0,6
-120.3618728,36.1394203,448,1001541,COALINGA POLICE DEPARTMENT,270 NORTH 6TH STREET,COALINGA,CA,93210,1908,(559) 935-1525,LOCAL POLICE DEPARTMENT,OPEN,26,FRESNO,06019,USA,36.1394203,-120.3618728,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13027000,-999,-999,0,0,0,0,18,8,2,1
-118.2492172,34.1471177,471,1001677,GLENDALE POLICE DEPARTMENT,131 NORTH ISABEL STREET,GLENDALE,CA,91206,4314,(818) 548-3117,LOCAL POLICE DEPARTMENT,OPEN,379,LOS ANGELES,06037,USA,34.1471177,-118.2492172,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10000897,13195910,-999,-999,0,0,1,0,264,115,0,26
-118.3422962,33.8398502000001,472,1002328,TORRANCE POLICE DEPARTMENT,3300 CIVIC CENTER DRIVE,TORRANCE,CA,90503,5016,(310) 328-3456,LOCAL POLICE DEPARTMENT,OPEN,338,LOS ANGELES,06037,USA,33.8398502000001,-118.3422962,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10000911,13087000,-999,-999,0,1,4,0,235,103,0,0
-122.0969078,37.6575335000001,473,1001701,HAYWARD POLICE DEPARTMENT,300 WEST WINTON AVENUE,HAYWARD,CA,94544,1137,(510) 293-7272,LOCAL POLICE DEPARTMENT,OPEN,295,ALAMEDA,06001,USA,37.6575335000001,-122.0969078,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13469640,-999,-999,0,0,2,0,185,110,0,1
-118.034572394,33.974922706,474,1002389,WHITTIER POLICE DEPARTMENT,7315 SOUTH PAINTER AVENUE,WHITTIER,CA,90602,1852,(562) 945-8250,LOCAL POLICE DEPARTMENT,OPEN,175,LOS ANGELES,06037,USA,33.974922706,-118.034572394,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10006500,13556650,-999,-999,0,0,1,0,127,48,0,22
-122.7030784,38.3492865000001,475,1002067,ROHNERT PARK DEPARTMENT OF PUBLIC SAFETY - POLICE DIVISION,500 CITY CENTER DRIVE,ROHNERT PARK,CA,94928,NOT AVAILABLE,(707) 584-2600,LOCAL POLICE DEPARTMENT,OPEN,111,SONOMA,06097,USA,38.3492865000001,-122.7030784,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13323330,-999,-999,0,4,0,0,78,33,0,0
-122.7091999,38.3230595000001,476,1001565,COTATI POLICE DEPARTMENT,203 WEST SIERRA AVENUE,COTATI,CA,94931,4217,(707) 792-4611,LOCAL POLICE DEPARTMENT,OPEN,19,SONOMA,06097,USA,38.3230595000001,-122.7091999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13790370,-999,-999,0,0,0,0,12,7,0,2
-117.771255,34.1010902,477,1001766,LA VERNE POLICE DEPARTMENT,2061 3RD STREET,LA VERNE,CA,91750,4404,(909) 596-1913,LOCAL POLICE DEPARTMENT,OPEN,67,LOS ANGELES,06037,USA,34.1010902,-117.771255,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13548250,-999,-999,0,0,0,0,46,21,0,6
-120.4558377,36.8595467000001,478,1001637,FIREBAUGH POLICE DEPARTMENT,1575 11TH STREET,FIREBAUGH,CA,93622,2214,(559) 659-3051,LOCAL POLICE DEPARTMENT,OPEN,16,FRESNO,06019,USA,36.8595467000001,-120.4558377,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13613560,-999,-999,0,0,0,0,12,4,3,2
-118.1499108,33.9676429,479,1001465,BELL GARDENS POLICE DEPARTMENT,7100 GARFIELD AVENUE,BELL GARDENS,CA,90201,3253,(562) 806-7600,LOCAL POLICE DEPARTMENT,OPEN,70,LOS ANGELES,06037,USA,33.9676429,-118.1499108,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13236220,-999,-999,0,0,1,0,51,19,0,0
-120.0371707,36.9534095000001,549,1001833,MADERA COUNTY SHERIFFS DEPARTMENT,14143 ROAD 28,MADERA,CA,93638,5714,(559) 675-7769,SHERIFF'S OFFICE,OPEN,115,MADERA,06039,USA,36.9534095000001,-120.0371707,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10005308,13862980,-999,-999,0,2,0,0,78,37,0,2
-117.15998123,32.7740750290001,601,1002136,SAN DIEGO COMMUNITY COLLEGE DISTRICT POLICE DEPARTMENT,1536 FRAZEE ROAD,SAN DIEGO,CA,92108,4345,(619) 388-6411,SPECIAL JURISDICTION,OPEN,73,SAN DIEGO,06073,USA,32.7740750290001,-117.15998123,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13915390,1,12,0,4,0,0,38,35,0,7
-121.215322,38.7888512000001,602,1002065,SIERRA COMMUNITY COLLEGE POLICE SERVICE,CORPORATION ROAD,ROCKLIN,CA,95677,NOT AVAILABLE,(916) 781-0570,SPECIAL JURISDICTION,OPEN,5,PLACER,06061,USA,38.7888512000001,-121.215322,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13004200,1,12,0,1,0,0,3,2,10,0
-118.2571994,33.8665294,604,1001513,CALIFORNIA STATE UNIVERSITY - DOMINGUEZ HILLS POLICE DEPARTMENT,"1000 EAST VICTORIA STREET, WELCH HALL B100",CARSON,CA,90746,NOT AVAILABLE,(310) 243-3639,SPECIAL JURISDICTION,OPEN,24,LOS ANGELES,06037,USA,33.8665294,-118.2571994,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13369830,1,11,0,0,0,0,17,7,0,0
-116.9678393,33.8078252,605,1002178,MOUNT SAN JACINTO COMMUNITY COLLEGE DISTRICT POLICE DEPARTMENT - SAN JACINTO CAMPUS,"1499 NORTH STATE STREET, BUILDING 700",SAN JACINTO,CA,92583,2325,(951) 487-3180,SPECIAL JURISDICTION,OPEN,10,RIVERSIDE,06065,USA,33.8078252,-116.9678393,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11865010,1,12,0,2,0,0,2,8,0,0
-117.003640094,32.8164372630001,606,1001605,GROSSMONT - CUYAMACA COMMUNITY COLLEGE POLICE DISTRICT - GROSSMONT CAMPUS,8800 GROSSMONT COLLEGE DRIVE,EL CAJON,CA,92020,1765,(619) 644-7654,SPECIAL JURISDICTION,OPEN,14,SAN DIEGO,06073,USA,32.8164372630001,-117.003640094,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11230370,1,12,0,1,0,0,11,3,0,9
-121.5378627,39.1267077000001,607,1001854,YUBA COMMUNITY COLLEGE DISTRICT POLICE DEPARTMENT,2088 NORTH BEALE ROAD,MARYSVILLE,CA,95901,7605,(530) 741-6771,SPECIAL JURISDICTION,OPEN,7,YUBA,06115,USA,39.1267077000001,-121.5378627,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13421840,1,12,0,0,1,0,6,1,4,1
-122.4814548,37.7259665,608,1002173,SAN FRANCISCO STATE UNIVERSITY POLICE DEPARTMENT,NORTH STATE DRIVE,SAN FRANCISCO,CA,94132,NOT AVAILABLE,(415) 338-7200,SPECIAL JURISDICTION,OPEN,44,SAN FRANCISCO,06075,USA,37.7259665,-122.4814548,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13230620,1,11,0,1,0,0,24,20,0,5
-119.3166827,36.3225773,609,1002365,COLLEGE OF THE SEQUOIAS CAMPUS POLICE,915 SOUTH MOONEY BOULEVARD,VISALIA,CA,93277,2214,(559) 730-3726,SPECIAL JURISDICTION,OPEN,6,TULARE,06107,USA,36.3225773,-119.3166827,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13836180,1,12,0,0,0,0,5,1,0,0
-121.3141207,37.9934189000001,610,1002289,SAN JOAQUIN DELTA COLLEGE CAMPUS POLICE DEPARTMENT,"5151 PACIFIC AVENUE, BURKE BRADLEY DRIVE",STOCKTON,CA,95207,6304,(209) 954-5000,SPECIAL JURISDICTION,OPEN,14,SAN JOAQUIN,06077,USA,37.9934189000001,-121.3141207,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13469140,1,12,0,1,0,0,10,4,0,13
-121.419692514,38.557502239,611,1002085,CALIFORNIA STATE UNIVERSITY - SACRAMENTO POLICE DEPARTMENT,"6000 J STREET, PUBLIC SAFETY BUILDING",SACRAMENTO,CA,95819,2605,(916) 278-6851,SPECIAL JURISDICTION,OPEN,30,SACRAMENTO,06067,USA,38.557502239,-121.419692514,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13638160,1,11,0,0,0,0,21,9,10,3
-121.7627447,37.3001551,612,1002182,SAN JOSE / EVERGREEN COMMUNITY COLLEGE DISTRICT POLICE DEPARTMENT,3095 YERBA BUENA ROAD,SAN JOSE,CA,95135,1513,(408) 270-6468,SPECIAL JURISDICTION,OPEN,13,SANTA CLARA,06085,USA,37.3001551,-121.7627447,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11164540,1,12,0,1,0,0,5,8,4,0
-117.8347852,33.6466061,613,1001736,UNIVERSITY OF CALIFORNIA - IRVINE POLICE DEPARTMENT,"410 EAST PELTASON DRIVE, 150 PUBLIC SERVICES BUILDING",IRVINE,CA,92697,0001,(949) 824-5223,SPECIAL JURISDICTION,OPEN,188,ORANGE,06059,USA,33.6466061,-117.8347852,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13275020,1,11,0,0,0,0,57,131,0,37
-118.2277374,34.1667550000001,614,1001676,GLENDALE COMMUNITY COLLEGE POLICE DEPARTMENT,"1500 NORTH VERDUGO ROAD, SIERRA MADRE BUILDING ROOM 153",GLENDALE,CA,91208,2809,(818) 551-5205,SPECIAL JURISDICTION,OPEN,13,LOS ANGELES,06037,USA,34.1667550000001,-118.2277374,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13950690,1,12,0,0,0,0,10,3,0,17
-122.549067478,37.9541208850001,615,1001750,MARIN COUNTY SHERIFFS OFFICE - KENTFIELD SUBSTATION,831 COLLEGE AVENUE,KENTFIELD,CA,94904,2562,(415) 456-5131,SPECIAL JURISDICTION,OPEN,8,MARIN,06041,USA,37.9541208850001,-122.549067478,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13035200,1,12,0,1,0,0,7,1,2,2
-120.8302097,39.5589288,616,1001595,SIERRA COUNTY SHERIFFS DEPARTMENT / SIERRA COUNTY JAIL,100 COURTHOUSE SQUARE,DOWNIEVILLE,CA,95936,NOT AVAILABLE,(530) 289-3700,SHERIFF'S OFFICE,OPEN,15,SIERRA,06091,USA,39.5589288,-120.8302097,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10005277,12549490,-999,-999,0,1,0,0,10,5,0,2
-117.889408001,33.883076692,617,1001667,CALIFORNIA STATE UNIVERSITY POLICE DEPARTMENT - FULLERTON CAMPUS,800 NORTH STATE COLLEGE BOULEVARD,FULLERTON,CA,92834,3547,(714) 278-2515,SPECIAL JURISDICTION,OPEN,29,ORANGE,06059,USA,33.883076692,-117.889408001,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13696660,1,11,0,1,0,0,22,7,0,25
-122.2660669,37.7976378000001,618,1001940,BART POLICE DEPARTMENT HEADQUARTERS,800 MADISON STREET,OAKLAND,CA,94607,4730,(510) 464-7000,SPECIAL JURISDICTION,OPEN,268,ALAMEDA,06001,USA,37.7976378000001,-122.2660669,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13581450,3,31,0,18,2,0,192,76,0,0
-120.769361137,38.3515280560001,619,1001740,AMADOR COUNTY SHERIFFS DEPARTMENT / AMADOR COUNTY JAIL,700 COURT STREET,JACKSON,CA,95642,2130,(209) 223-6500,SHERIFF'S OFFICE,OPEN,96,AMADOR,06005,USA,38.3515280560001,-120.769361137,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10005296,12958700,-999,-999,0,0,0,0,47,49,8,3
-122.3411797,37.9598431000001,634,1002212,SAN PABLO POLICE DEPARTMENT,13880 SAN PABLO AVENUE,SAN PABLO,CA,94806,3704,(510) 215-3130,LOCAL POLICE DEPARTMENT,OPEN,79,CONTRA COSTA,06013,USA,37.9598431000001,-122.3411797,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11067680,-999,-999,0,0,0,0,57,22,0,0
-115.515217615,33.126015007,635,1001500,CALIPATRIA POLICE DEPARTMENT,140 WEST MAIN STREET,CALIPATRIA,CA,92233,9726,(760) 348-2212,LOCAL POLICE DEPARTMENT,OPEN,5,IMPERIAL,06025,USA,33.126015007,-115.515217615,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13909690,-999,-999,0,0,1,0,5,0,0,0
-121.853536,36.6035784000001,636,1002262,SEASIDE POLICE DEPARTMENT,440 HARCOURT AVENUE,SEASIDE,CA,93955,4708,(831) 899-6700,LOCAL POLICE DEPARTMENT,OPEN,59,MONTEREY,06053,USA,36.6035784000001,-121.853536,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11471270,-999,-999,0,1,0,1,48,11,4,6
-119.228251,38.2570102,637,1001485,MONO COUNTY SHERIFFS DEPARTMENT / MONO COUNTY JAIL,100 BRYANT STREET,BRIDGEPORT,CA,93517,NOT AVAILABLE,(760) 932-7549,SHERIFF'S OFFICE,OPEN,52,MONO,06051,USA,38.2570102,-119.228251,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,11259700,11259700,-999,-999,0,0,2,0,27,25,0,6
